id,name,county,type
38050700,Abinodji,Lake,lake
38061800,Acorn,Lake,lake
38015300,Adams,Lake,lake
38051200,Adventure,Lake,lake
38001100,Agamok,Lake,lake
38036500,Ahmakose,Lake,lake
38051600,Ahsub,Lake,lake
38005400,Alger,Lake,lake
38033000,Alice,Lake,lake
38092200,Alseth,Lake,lake
38067200,Alsike,Lake,lake
38040100,Alworth,Lake,lake
38033600,Amber,Lake,lake
38064600,Amberger,Lake,lake
38013000,Amimi,Lake,lake
38022700,Amoeber,Lake,lake
38030500,Andek,Lake,lake
38015700,Anit,Lake,lake
38019500,Annie,Lake,lake
38038200,Arkose,Lake,lake
38030300,Arrow - 1,Lake,lake
38030400,Arrow - 2,Lake,lake
38031000,Arrow - 3,Lake,lake
38093000,Art,Lake,lake
38093400,Artifact,Lake,lake
38002100,Artlip,Lake,lake
38021000,Ashdick,Lake,lake
38050200,Ashigan,Lake,lake
38034400,Assawan,Lake,lake
38072300,Astray,Lake,lake
38069100,August,Lake,lake
38078700,Azion,Lake,lake
38031400,Azure,Lake,lake
38007700,Bag,Lake,lake
38069400,Baird,Lake,lake
38022400,Bakekana,Lake,lake
38063700,Bald Eagle,Lake,lake
38036300,Balmy,Lake,lake
38024500,Balsam,Lake,lake
38016700,Baltic,Lake,lake
38056500,Bandana,Lake,lake
38019700,Barter,Lake,lake
38007300,Baskatong,Lake,lake
38064500,Basswood,Lake,lake
38064500,Basswood (Canada),Lake,lake
38047000,Beam,Lake,lake
38040900,Bean,Lake,lake
38040800,Bear,Lake,lake
38040500,Bear,Lake,lake
38022300,Beaver,Lake,lake
38073700,Beaver Hut,Lake,lake
38047200,Becoosin,Lake,lake
38035700,Bedford,Lake,lake
38055100,Beetle,Lake,lake
38093300,Ben,Lake,lake
38047300,Benezie,Lake,lake
38001800,Benson,Lake,lake
38004000,Besho,Lake,lake
38013500,Bewon,Lake,lake
38008500,Bill,Lake,lake
38043700,Bine,Lake,lake
38053200,Birch,Lake,lake
38053200,Birch (Canada),Lake,lake
38014400,Birl,Lake,lake
38074300,Black,Lake,lake
38001700,Blesener,Lake,lake
38047900,Blinker,Lake,lake
38032500,Blissfull,Lake,lake
38026100,Bluebill,Lake,lake
38010300,Blue Jay,Lake,lake
38000500,Blue Wing,Lake,lake
38044300,Bog,Lake,lake
38031500,Boga,Lake,lake
38069900,Bogberry,Lake,lake
38002500,Bonanza,Lake,lake
38006500,Bone,Lake,lake
38076200,Bonga,Lake,lake
38039000,Bonnie,Lake,lake
38050300,Boot,Lake,lake
38014000,Boulder,Lake,lake
38032400,Bow,Lake,lake
38009700,Bowstring,Lake,lake
38009500,Boze,Lake,lake
38058700,Brewis,Lake,lake
38007100,Briar,Lake,lake
38045100,Briddle,Lake,lake
38079000,Bright,Lake,lake
38078000,Browns,Lake,lake
38070200,Bruin,Lake,lake
38048600,Brunch,Lake,lake
38044400,Brush,Lake,lake
38022200,Bugo,Lake,lake
38081500,Bullet,Lake,lake
38016500,Bullfrog,Lake,lake
38037800,Bullrush,Lake,lake
38029300,Bunny,Lake,lake
38043300,Bushel,Lake,lake
38019200,Bushman,Lake,lake
38020200,Bushwah,Lake,lake
38057500,Butterfly,Lake,lake
38043800,Byron,Lake,lake
38026000,Cabin,Lake,lake
38032900,Cacabic,Lake,lake
38047700,Cache,Lake,lake
38030900,Calamity,Lake,lake
38019600,Calico,Lake,lake
38058300,Camdre,Lake,lake
38078900,Camp,Lake,lake
38067900,Campers,Lake,lake
38059700,Campfire,Lake,lake
38005702,Canal,Lake,lake
38017300,Canoe,Lake,lake
38018100,Canta,Lake,lake
38013700,Cap,Lake,lake
38011200,Capote,Lake,lake
38061100,Carefree,Lake,lake
38059400,Cargo,Lake,lake
38034000,Carol,Lake,lake
38052100,Carp,Lake,lake
38052100,Carp (Canada),Lake,lake
38055600,Cat,Lake,lake
38008300,Cat Eyes,Lake,lake
38051000,Cattyman,Lake,lake
38009300,Caveman,Lake,lake
38081000,Cedar,Lake,lake
38021300,Chaco,Lake,lake
38005500,Charity,Lake,lake
38016600,Cherry,Lake,lake
38022100,Chickadee,Lake,lake
38066900,Chipmunk,Lake,lake
38080900,Chippewa,Lake,lake
38077000,Chow,Lake,lake
38075000,Christianson,Lake,lake
38079300,Circle,Lake,lake
38017500,Clam,Lake,lake
38064700,Clark,Lake,lake
38072200,Clear,Lake,lake
38063800,Clearwater,Lake,lake
38030200,Clevise,Lake,lake
38060900,Climax,Lake,lake
38069500,Climber,Lake,lake
38053900,Cloquet,Lake,lake
38033100,Club,Lake,lake
38006400,Coffee,Lake,lake
38029000,Comfort,Lake,lake
38072000,Conchu,Lake,lake
38017000,Conic,Lake,lake
38076500,Continental,Lake,lake
38000400,Cook,Lake,lake
38001000,Cook County,Lake,lake
38012800,Cookoosh,Lake,lake
38046900,Coon,Lake,lake
38087600,Coot,Lake,lake
38070000,Cortes,Lake,lake
38076700,Cougar,Lake,lake
38015500,Cowan,Lake,lake
38001400,Cramer,Lake,lake
38024600,Cramer Homestead,Lake,lake
38075700,Crest,Lake,lake
38077700,Crocket,Lake,lake
38081700,Crooked,Lake,lake
38002400,Crooked,Lake,lake
38081700,Crooked (Canada),Lake,lake
38002401,Crooked (East Bay),Lake,lake
38002402,Crooked (West Bay),Lake,lake
38025700,Crosscut,Lake,lake
38000200,Cross River,Lake,lake
38041900,Crown,Lake,lake
38076400,Culkin,Lake,lake
38017700,Cup,Lake,lake
38005300,Dam Five,Lake,lake
38085300,Dan,Lake,lake
38013300,Darlet,Lake,lake
38066800,Deep,Lake,lake
38093600,Defly,Lake,lake
38041500,Delay,Lake,lake
38052700,Delta,Lake,lake
38077300,Denley,Lake,lake
38045900,Diana,Lake,lake
38092100,Dime,Lake,lake
38038700,Dipper,Lake,lake
38048800,Disappointment,Lake,lake
38060200,Discovery,Lake,lake
38025600,Divide,Lake,lake
38039100,Dix,Lake,lake
38093200,Doghouse,Lake,lake
38093100,Don's,Lake,lake
38037900,Douse,Lake,lake
38024900,Doyle,Lake,lake
38048500,Drag,Lake,lake
38055200,Dragon,Lake,lake
38092300,Drake,Lake,lake
38065200,Driller,Lake,lake
38047100,Drumstick,Lake,lake
38039300,Dumbbell,Lake,lake
38027000,Dumbbell,Lake,lake
38066400,Dunnigan,Lake,lake
38017100,Dutton,Lake,lake
38002000,East,Lake,lake
38067400,East Chub,Lake,lake
38002800,Echo,Lake,lake
38018700,Eddy,Lake,lake
38000600,Edge,Lake,lake
38057600,Edward,Lake,lake
38024400,Egge,Lake,lake
38043200,Eighteen,Lake,lake
38067700,Eikala,Lake,lake
38021800,Elixir,Lake,lake
38036200,Elk,Lake,lake
38072700,Ella Hall,Lake,lake
38043600,Ellen,Lake,lake
38012600,Elton,Lake,lake
38021500,Embla,Lake,lake
38094400,Ennis Portage Pond,Lake,lake
38049800,Ensign,Lake,lake
38070700,Eskwagama,Lake,lake
38020700,Ester,Lake,lake
38094600,Ethel Pond,Lake,lake
38039900,Explorer,Lake,lake
38010700,Fable,Lake,lake
38016000,Faith,Lake,lake
38081100,Fall,Lake,lake
38046100,Fallen Arch,Lake,lake
38010000,Fantail,Lake,lake
38077900,Farm,Lake,lake
38047600,Fast,Lake,lake
38013200,Fee,Lake,lake
38054500,Ferman,Lake,lake
38031100,Ferne,Lake,lake
38042700,Finn Pond,Lake,lake
38062700,Fintch,Lake,lake
38048300,Fire,Lake,lake
38016100,Fish,Lake,lake
38034300,Fishdance,Lake,lake
38032200,Fisher,Lake,lake
38057200,Fishfry,Lake,lake
38057100,Fish Fry,Lake,lake
38054700,Fishtrap,Lake,lake
38046400,Flapper,Lake,lake
38063000,Flash,Lake,lake
38056800,Flat Horn,Lake,lake
38026500,Folly,Lake,lake
38006200,Fool Hen,Lake,lake
38076100,Fools,Lake,lake
38062000,Found,Lake,lake
38052800,Four,Lake,lake
38065700,Fourth McDougal,Lake,lake
38081300,Fourtown,Lake,lake
38077100,Fran,Lake,lake
38042800,Frank,Lake,lake
38037200,Fraser,Lake,lake
38052000,Frog,Lake,lake
38009400,Frond,Lake,lake
38041100,Fry,Lake,lake
38005600,Fulton,Lake,lake
38031200,Fungus,Lake,lake
38070100,Gabbro,Lake,lake
38055400,Gander,Lake,lake
38078200,Garden,Lake,lake
38057300,Gegoka,Lake,lake
38060300,Gem,Lake,lake
38036600,Gerund,Lake,lake
38068900,Gesend Pond,Lake,lake
38050800,Gibson,Lake,lake
38016200,Gift,Lake,lake
38020900,Gijikiki,Lake,lake
38071201,Glacier Pond 1,Lake,lake
38071202,Glacier Pond 2,Lake,lake
38008400,Gobetween,Lake,lake
38034700,Gogie,Lake,lake
38002900,Goldeneye,Lake,lake
38072600,Good,Lake,lake
38091900,Grade Pond,Lake,lake
38093700,Granite,Lake,lake
38063500,Grass,Lake,lake
38071800,Greenstone,Lake,lake
38026400,Green Wing,Lake,lake
38065600,Greenwood,Lake,lake
38062900,Griddle,Lake,lake
38055700,Grouse,Lake,lake
38050400,Grub,Lake,lake
38035600,Grubstake,Lake,lake
38059000,Gull,Lake,lake
38066700,Gunsten,Lake,lake
38079800,Gypo,Lake,lake
38066500,Gypsy,Lake,lake
38014500,Hack,Lake,lake
38033900,Ham,Lake,lake
38095100,Hansen Pond,Lake,lake
38023800,Hanson,Lake,lake
38020600,Hanson,Lake,lake
38052500,Harbor,Lake,lake
38002600,Hare,Lake,lake
38031600,Harica,Lake,lake
38037700,Harmony,Lake,lake
38004800,Harriet,Lake,lake
38073600,Harris,Lake,lake
38093800,Harry,Lake,lake
38036900,Hatchet,Lake,lake
38050500,Haven,Lake,lake
38085500,Hawks Nest,Lake,lake
38006900,Hazel,Lake,lake
38069200,Heart,Lake,lake
38095000,Heinz-Meschbach F Pond,Lake,lake
38044800,Helen,Lake,lake
38092500,Hide,Lake,lake
38055300,Hide,Lake,lake
38075300,Highland,Lake,lake
38067300,Highlife,Lake,lake
38075800,Hjalmer,Lake,lake
38014300,Hoe,Lake,lake
38005701,Hogback,Lake,lake
38005700,Hogback,Lake,lake
38025100,Hoist,Lake,lake
38058200,Holiday,Lake,lake
38017800,Holt,Lake,lake
38026900,Homestead,Lake,lake
38048000,Hood,Lake,lake
38031900,Hope,Lake,lake
38079200,Horse,Lake,lake
38012100,Horsefish,Lake,lake
38058000,Horseshoe,Lake,lake
38014900,Hotfoot,Lake,lake
38080300,Hube,Lake,lake
38048400,Hudson,Lake,lake
38072800,Hula,Lake,lake
38045600,Hump,Lake,lake
38015600,Humpback,Lake,lake
38045400,Hush,Lake,lake
38040000,Ima,Lake,lake
38012200,Image,Lake,lake
38012700,Incus,Lake,lake
38072500,Indiana,Lake,lake
38054900,Inga,Lake,lake
38039700,Insula,Lake,lake
38039600,Isabella,Lake,lake
38028900,Island River,Lake,lake
38084200,Island River,Lake,lake
38044100,Jack,Lake,lake
38079400,Jackfish,Lake,lake
38077200,Jackpot,Lake,lake
38064100,Jasper,Lake,lake
38019400,Jenny,Lake,lake
38019402,Jenny (East Bay),Lake,lake
38019401,Jenny (West Bay),Lake,lake
38084900,Jerky,Lake,lake
38071600,Jewell,Lake,lake
38050900,Jitterbug,Lake,lake
38057400,John,Lake,lake
38000800,John Ek,Lake,lake
38024200,Johnson,Lake,lake
38051100,Jordan,Lake,lake
38090900,Jouppi,Lake,lake
38014100,Jug,Lake,lake
38062100,Juggler,Lake,lake
38088700,Jump,Lake,lake
38029900,Jupiter,Lake,lake
38047500,Jut,Lake,lake
38032700,Kaapoo,Lake,lake
38017900,Kale,Lake,lake
38014600,Kallio,Lake,lake
38071700,Kamimela,Lake,lake
38065100,Kane,Lake,lake
38024100,Kangas,Lake,lake
38054100,Kari,Lake,lake
38053800,Katherine,Lake,lake
38027200,Katydid,Lake,lake
38007000,Kawasachong,Lake,lake
38008000,Kawishiwi,Lake,lake
38058500,Kayoskh,Lake,lake
38022800,Kek,Lake,lake
38022600,Kekekabic,Lake,lake
38018801,Kekekabic Pond 1,Lake,lake
38018802,Kekekabic Pond 2,Lake,lake
38018803,Kekekabic Pond 3,Lake,lake
38074000,Kempton,Lake,lake
38024300,Kennedy,Lake,lake
38039200,Kettle,Lake,lake
38033400,Kiana,Lake,lake
38010600,Kickshaw,Lake,lake
38055900,Kitigan,Lake,lake
38015800,Kivandeba,Lake,lake
38010800,Kivaniva,Lake,lake
38040400,Knife,Lake,lake
38040400,Knife (Canada),Lake,lake
38051500,Kobe,Lake,lake
38009800,Koma,Lake,lake
38001600,Kowalski,Lake,lake
38083800,Labrador Pond,Lake,lake
38016900,Lake of the Clouds,Lake,lake
38064800,Langley,Lake,lake
38072100,Lark,Lake,lake
38040600,Lax,Lake,lake
38083700,Leatherleaf,Lake,lake
38013400,Ledge,Lake,lake
38012300,Leg,Lake,lake
38064900,Legler,Lake,lake
38042400,Lena,Lake,lake
38024000,Leskinen,Lake,lake
38034800,Lethe,Lake,lake
38054200,Lillian,Lake,lake
38016300,Link,Lake,lake
38057700,Little Bear,Lake,lake
38070300,Little Gabbro,Lake,lake
38022900,Little Knife,Lake,lake
38022900,Little Knife (Canada),Lake,lake
38083900,Little Spring,Lake,lake
38068400,Little Wampus,Lake,lake
38005100,Little Wilson,Lake,lake
38076600,Lobo,Lake,lake
38039400,Lois,Lake,lake
38020100,Loki,Lake,lake
38074800,Long,Lake,lake
38025000,Lookout,Lake,lake
38000300,Lost,Lake,lake
38012000,Lounge,Lake,lake
38016800,Lunar,Lake,lake
38044700,Lunch,Lake,lake
38003800,Lupus,Lake,lake
38068200,Luster,Lake,lake
38070900,Madden,Lake,lake
38051400,Magnet,Lake,lake
38079600,Maingan,Lake,lake
38057900,Majava,Lake,lake
38014700,Makwa,Lake,lake
38009000,Malberg,Lake,lake
38030000,Maniwaki,Lake,lake
38061600,Manomin,Lake,lake
38046000,Marathon,Lake,lake
38010900,Marble,Lake,lake
38065000,Marble,Lake,lake
38040300,Medas,Lake,lake
38012500,Median,Lake,lake
38052200,Melon,Lake,lake
38052200,Melon (Canada),Lake,lake
38003000,Meme,Lake,lake
38044000,Memegwesi,Lake,lake
38023300,Micmac,Lake,lake
38016400,Midas,Lake,lake
38065800,Middle McDougal,Lake,lake
38035400,Minerva,Lake,lake
38058900,Mirror,Lake,lake
38010200,Mirth,Lake,lake
38039800,Missionary,Lake,lake
38020800,Mist,Lake,lake
38056100,Mitawan,Lake,lake
38068000,Moccasin,Lake,lake
38040200,Moiyaka,Lake,lake
38003600,Moose,Lake,lake
38064400,Moose,Lake,lake
38081600,Moosecamp,Lake,lake
38002700,Morris,Lake,lake
38036700,Mosquito,Lake,lake
38005900,Mound,Lake,lake
38074200,Mud,Lake,lake
38019300,Mueller,Lake,lake
38011400,Mugwump,Lake,lake
38075400,Murphy,Lake,lake
38047800,Museum,Lake,lake
38078800,Muskeg,Lake,lake
38037600,Muskrat,Lake,lake
38051900,Muzzle,Lake,lake
38011600,My,Lake,lake
38059800,Myth,Lake,lake
38018200,Nabek,Lake,lake
38018300,Nave,Lake,lake
38020500,Nawakwa,Lake,lake
38049200,Neglige,Lake,lake
38061900,Newfound,Lake,lake
38078400,Newton,Lake,lake
38023000,Nicado,Lake,lake
38070500,Nickel,Lake,lake
38081400,Niki,Lake,lake
38044500,Nine A.M.,Lake,lake
38003300,Ninemile,Lake,lake
38023200,Nipisiquit,Lake,lake
38073800,North Branch Kawishiwi,Lake,lake
38072101,North Lark,Lake,lake
38068600,North McDougal,Lake,lake
38045200,North Wilder,Lake,lake
38068800,Norway,Lake,lake
38080200,No-see-um,Lake,lake
38092600,Odeima,Lake,lake
38018000,Ogishkemuncie,Lake,lake
38064000,Ojibway,Lake,lake
38070600,Omaday,Lake,lake
38060500,One,Lake,lake
38028200,Orchid,Lake,lake
38006700,Organ,Lake,lake
38042000,Osier,Lake,lake
38021100,Ottertrack,Lake,lake
38021100,Ottertrack (Canada),Lake,lake
38004300,Outlaw,Lake,lake
38055500,Ova,Lake,lake
38003700,Paccini,Lake,lake
38012900,Pace,Lake,lake
38019000,Paco,Lake,lake
38063900,Pagami,Lake,lake
38079700,Pakwene,Lake,lake
38015100,Pan,Lake,lake
38059100,Pangi,Lake,lake
38015000,Panhandle,Lake,lake
38081800,Papoose,Lake,lake
38052600,Parent,Lake,lake
38058800,Path,Lake,lake
38020000,Pear,Lake,lake
38001900,Pearl,Lake,lake
38073900,Pea Soup,Lake,lake
38025200,Peavey,Lake,lake
38046300,Pelt,Lake,lake
38049600,Perdu,Lake,lake
38022000,Perent,Lake,lake
38014800,Peron,Lake,lake
38065300,Phantom,Lake,lake
38059200,Phospor,Lake,lake
38074100,Pickerel,Lake,lake
38038900,Pickle,Lake,lake
38058400,Pietro,Lake,lake
38067000,Pike,Lake,lake
38045700,Pioneer,Lake,lake
38067600,Pitcha,Lake,lake
38017600,Pitfall,Lake,lake
38027900,Placid,Lake,lake
38056400,Planted,Lake,lake
38027300,Plum,Lake,lake
38021200,Plume,Lake,lake
38010400,Polly,Lake,lake
38029800,Pompous,Lake,lake
38092700,Pond B,Lake,lake
38014200,Porridge,Lake,lake
38052400,Portage,Lake,lake
38045500,Pose,Lake,lake
38011000,Pouch,Lake,lake
38030800,Powwow,Lake,lake
38032000,Promise,Lake,lake
38034500,Puffer,Lake,lake
38059600,Quadga,Lake,lake
38048100,Quartz,Lake,lake
38021400,Rabbit,Lake,lake
38008900,Rail,Lake,lake
38065500,Railroad,Lake,lake
38081200,Range,Lake,lake
38012400,Rapture,Lake,lake
38056700,Rat,Lake,lake
38011300,Raven,Lake,lake
38033500,Recline,Lake,lake
38009900,Record,Lake,lake
38094700,Red Dot,Lake,lake
38035300,Redface,Lake,lake
38036400,Redfin,Lake,lake
38094100,Red Pine,Lake,lake
38008700,Redstart,Lake,lake
38036800,Reflection,Lake,lake
38071300,Refuge Pond,Lake,lake
38046500,Rice,Lake,lake
38013800,Riddle,Lake,lake
38075900,Ridgepole,Lake,lake
38061000,Rifle,Lake,lake
38033800,River,Lake,lake
38066100,Robin,Lake,lake
38061300,Rock Island,Lake,lake
38058600,Rock of Ages,Lake,lake
38013900,Roe,Lake,lake
38071000,Rookie,Lake,lake
38054300,Rota,Lake,lake
38041700,Round Island,Lake,lake
38046800,Sable,Lake,lake
38008800,Saddle,Lake,lake
38022500,Sagus,Lake,lake
38073500,Sand,Lake,lake
38078600,Sandpit,Lake,lake
38044600,Sapphire,Lake,lake
38059900,Saukko,Lake,lake
38079500,Sauna,Lake,lake
38074600,Sawmill,Lake,lake
38026700,Scanlon,Lake,lake
38005800,Scarp,Lake,lake
38009200,Scotch,Lake,lake
38027100,Scott,Lake,lake
38034900,Screamer,Lake,lake
38029200,Section 29,Lake,lake
38025800,Section Eight,Lake,lake
38080100,Section Sixteen,Lake,lake
38071400,Section Twelve,Lake,lake
38035900,Sedative,Lake,lake
38052300,Seed,Lake,lake
38052300,Seed (Canada),Lake,lake
38038600,Sema,Lake,lake
38048900,Shallow,Lake,lake
38068700,Shamrock,Lake,lake
38037300,Shepo,Lake,lake
38002300,Shoepack,Lake,lake
38042200,Shoofly,Lake,lake
38007500,Short,Lake,lake
38087500,Shoveller,Lake,lake
38021900,Silver Island,Lake,lake
38054000,Sink,Lake,lake
38011900,Siren,Lake,lake
38005000,Sister,Lake,lake
38019100,Skindance,Lake,lake
38038100,Skoota,Lake,lake
38062400,Skull,Lake,lake
38090000,Slade,Lake,lake
38066600,Slate,Lake,lake
38048200,Slowfoot,Lake,lake
38073200,Slumber,Lake,lake
38028100,Small,Lake,lake
38037500,Smite,Lake,lake
38037000,Snatch,Lake,lake
38052900,Snowbank,Lake,lake
38029700,Snusbox,Lake,lake
38050000,Solitude,Lake,lake
38024800,Sonju,Lake,lake
38041300,Soup,Lake,lake
38065400,Source,Lake,lake
38070800,Sourdough,Lake,lake
38077800,South Farm,Lake,lake
38030100,South Hope,Lake,lake
38065900,South McDougal,Lake,lake
38000100,South Wigwam,Lake,lake
38045300,South Wilder,Lake,lake
38008600,Sova,Lake,lake
38042900,Spear,Lake,lake
38057800,Sphagnum,Lake,lake
38018900,Spice,Lake,lake
38038000,Spider,Lake,lake
38049700,Spigot,Lake,lake
38058100,Spinnan,Lake,lake
38053100,Splash,Lake,lake
38038800,Spoon,Lake,lake
38062300,Spree,Lake,lake
38011800,Sprig,Lake,lake
38054400,Spruce,Lake,lake
38025900,Spur,Lake,lake
38007400,Square,Lake,lake
38047400,Starlight,Lake,lake
38069700,Starling,Lake,lake
38057000,Steamhaul,Lake,lake
38092000,Steer,Lake,lake
38094200,Sterno,Lake,lake
38074400,Stewart,Lake,lake
38066000,Stony,Lake,lake
38007600,Stringer,Lake,lake
38033200,Struggle,Lake,lake
38036000,Strup,Lake,lake
38078100,Stub,Lake,lake
38053000,Sucker,Lake,lake
38053000,Sucker (Canada),Lake,lake
38075500,Sullivan,Lake,lake
38028300,Sumpet,Lake,lake
38008200,Sundown,Lake,lake
38059300,Superstition,Lake,lake
38055000,Surprise,Lake,lake
38001200,Swamp,Lake,lake
38028500,Swamp,Lake,lake
38001200,Swamp (Canada),Lake,lake
38050600,Swing,Lake,lake
38039500,Sylvania,Lake,lake
38006600,T,Lake,lake
38025500,Tanner,Lake,lake
38092800,Teamster,Lake,lake
38046600,Termulo,Lake,lake
38023100,Tetagouche,Lake,lake
38062500,Thermal,Lake,lake
38079100,Thirty Three,Lake,lake
38035100,Thomas,Lake,lake
38075100,Thomas,Lake,lake
38060000,Three,Lake,lake
38003100,Thunderbird,Lake,lake
38080000,Tick,Lake,lake
38000900,Tickle,Lake,lake
38078500,Tin Can Mike,Lake,lake
38018400,Toe,Lake,lake
38072400,Tofte,Lake,lake
38031300,Tomahawk,Lake,lake
38042500,Tommy,Lake,lake
38069600,Tony,Lake,lake
38017200,Topaz,Lake,lake
38004500,Tord,Lake,lake
38044900,Tornado,Lake,lake
38021600,Totem,Lake,lake
38042100,Tower,Lake,lake
38087100,Townline,Lake,lake
38049000,Trader,Lake,lake
38019800,Tradition,Lake,lake
38009600,Trail,Lake,lake
38043100,Trappers,Lake,lake
38011100,Travois,Lake,lake
38015400,Treasure,Lake,lake
38071500,Triangle,Lake,lake
38049500,Trident,Lake,lake
38037100,Trinity,Lake,lake
38033300,Turkey,Lake,lake
38070400,Turtle,Lake,lake
38024700,Twenty Three,Lake,lake
38019900,Twilight,Lake,lake
38074700,Twin,Lake,lake
38060800,Two,Lake,lake
38067100,Two Deer,Lake,lake
38075600,Upland,Lake,lake
38071900,Uranus,Lake,lake
38011700,Van,Lake,lake
38013100,Vee,Lake,lake
38049100,Vera,Lake,lake
38056000,Victor,Lake,lake
38000700,Vierge,Lake,lake
38004600,Vivian,Lake,lake
38080600,Wabosons,Lake,lake
38068100,Wadop,Lake,lake
38045800,Wager,Lake,lake
38068500,Wampus,Lake,lake
38004900,Wanless,Lake,lake
38062600,Washte,Lake,lake
38053600,Water Tank,Lake,lake
38007900,Watonwan,Lake,lake
38043000,Weapon,Lake,lake
38061200,Weasel,Lake,lake
38079900,Webfoot,Lake,lake
38071100,Wedge,Lake,lake
38067500,West Chub,Lake,lake
38006000,Whitefish,Lake,lake
38030700,Whittler,Lake,lake
38032300,Whiz,Lake,lake
38054800,Wilbar,Lake,lake
38004700,Wilson,Lake,lake
38064200,Wind,Lake,lake
38006800,Windy,Lake,lake
38036100,Wisini,Lake,lake
38064300,Witness,Lake,lake
38010500,Wolverine,Lake,lake
38072900,Wood,Lake,lake
38074900,Woodcock,Lake,lake
38062200,Wooden Leg,Lake,lake
38004200,Wye,Lake,lake
38035000,Yoke,Lake,lake
38011500,Your,Lake,lake
38045000,Zitkala,Lake,lake
